,placeID,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,y0,y1
33,33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.6,5.4
34,34,-100,-100,-100,-100,-82,-84,-100,-100,-91,-93,-79,-80,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-88,-88,-88,-88,-88,-88,-86,-88,-90,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-90,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-50,-57,-61,-87,-85,-88,-86,-100,1.2,5.4
35,35,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-79,-79,-81,-85,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-92,-100,-92,-100,-100,-100,-100,-100,-91,-88,-88,-88,-88,-88,-88,-89,-88,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-85,-100,-100,-84,-100,-100,-100,-90,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-49,-58,-57,-87,-100,-100,-87,-88,1.8,5.4
36,36,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-79,-79,-81,-85,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-92,-100,-92,-100,-100,-100,-100,-100,-89,-91,-91,-100,-100,-100,-88,-91,-91,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-85,-100,-100,-84,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-51,-53,-100,-100,-100,-91,-88,2.4,5.4
37,37,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-84,-84,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-91,-91,-91,-91,-91,-92,-91,-88,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-85,-85,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-50,-53,-88,-100,-100,-91,-100,3.0,5.4
38,38,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-84,-84,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-91,-91,-91,-88,-91,-88,-84,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-100,-100,-85,-85,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-50,-53,-100,-88,-100,-100,-88,-89,3.6,5.4
39,39,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-88,-86,-89,-90,-87,-87,-88,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-100,-100,-88,-86,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-54,-45,-88,-100,-100,-88,-89,4.2,5.4
40,40,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-84,-82,-82,-84,-87,-87,-88,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-87,-100,-100,-88,-100,-100,-88,-85,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-56,-45,-87,-100,-100,-89,-89,4.8,5.4
41,41,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-86,-82,-87,-84,-85,-86,-85,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-100,-100,-100,-87,-100,-100,-87,-100,-100,-88,-89,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-49,-60,-86,-100,-100,-88,-90,5.4,5.4
42,42,-100,-100,-100,-100,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-87,-86,-100,-87,-84,-85,-86,-85,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-84,-89,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-47,-51,-60,-86,-100,-100,-84,-85,6.0,5.4
43,43,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-83,-83,-100,-100,-100,-88,-100,-100,-76,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-90,-90,-100,-100,-100,-100,-100,-77,-77,-76,-79,-79,-79,-82,-82,-82,-82,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-83,-100,-100,-85,-88,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-43,-46,-51,-100,-100,-100,-86,-88,6.6,5.4
44,44,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-83,-83,-100,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-80,-80,-78,-83,-82,-82,-82,-82,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-79,-79,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-40,-45,-51,-100,-100,-100,-86,-87,7.2,5.4
45,45,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-82,-81,-79,-78,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-84,-80,-81,-83,-87,-81,-83,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-100,-100,-80,-100,-100,-84,-80,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-45,-45,-100,-100,-100,-87,-87,7.8,5.4
46,46,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-82,-81,-79,-78,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-84,-84,-83,-83,-87,-85,-83,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-76,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-42,-47,-45,-100,-100,-100,-87,-100,8.4,5.4
47,47,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-80,-83,-82,-100,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-84,-83,-91,-82,-81,-83,-82,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-84,-77,-84,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-38,-45,-35,-100,-100,-100,-88,-86,9.0,5.4
48,48,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-80,-83,-82,-100,-100,-100,-100,-100,-73,-74,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-100,-91,-82,-81,-82,-83,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-84,-81,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-32,-32,-38,-35,-100,-100,-87,-88,-86,9.6,5.4
49,49,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-81,-80,-72,-78,-100,-100,-100,-100,-79,-78,-90,-89,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-79,-81,-80,-84,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-33,-38,-40,-85,-100,-87,-85,-87,10.200000000000001,5.4
50,50,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-81,-80,-72,-78,-100,-100,-100,-100,-76,-75,-90,-89,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-80,-100,-81,-100,-84,-84,-80,-86,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-81,-78,-80,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-34,-32,-38,-36,-80,-100,-100,-85,-87,10.8,5.4
51,51,-100,-100,-87,-90,-79,-78,-100,-100,-100,-100,-85,-100,-76,-77,-100,-100,-100,-100,-77,-81,-83,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-84,-90,-87,-100,-85,-85,-84,-82,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-80,-81,-80,-78,-83,-57,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-33,-33,-37,-34,-80,-100,-89,-87,-87,11.4,5.4
52,52,-100,-100,-87,-90,-82,-83,-100,-100,-100,-100,-83,-100,-76,-79,-100,-100,-100,-100,-79,-80,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-84,-90,-87,-100,-87,-89,-87,-89,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-94,-100,-100,-85,-69,-68,-68,-65,-50,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-47,-47,-35,-34,-79,-100,-88,-87,-87,12.0,5.4
53,53,-100,-100,-100,-90,-81,-82,-100,-100,-100,-100,-84,-84,-78,-79,-89,-92,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-84,-100,-100,-100,-92,-89,-90,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-94,-100,-100,-85,-65,-64,-72,-73,-49,-100,-100,-100,-89,-88,-88,-100,-100,-100,-100,-44,-44,-39,-100,-83,-100,-88,-85,-84,12.6,5.4
54,54,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-90,-90,-90,-92,-89,-90,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-94,-100,-100,-85,-64,-64,-67,-65,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-47,-53,-54,-83,-100,-100,-85,-100,13.2,5.4
55,55,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-92,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-90,-90,-90,-92,-89,-90,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-94,-100,-100,-85,-69,-69,-69,-68,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-53,-54,-83,-87,-86,-85,-100,13.8,5.4
56,56,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-92,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-90,-90,-90,-92,-100,-90,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-69,-67,-73,-72,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-55,-58,-87,-79,-85,-85,-100,14.4,5.4
57,57,-100,-100,-91,-100,-87,-86,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-90,-90,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-89,-67,-65,-73,-72,-68,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-52,-54,-59,-58,-87,-79,-81,-100,-100,15.0,5.4
58,58,-100,-100,-91,-100,-83,-87,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-89,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-63,-62,-70,-69,-61,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-51,-51,-58,-59,-87,-77,-77,-100,-100,15.6,5.4
59,59,-100,-100,-91,-100,-87,-89,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-89,-63,-62,-67,-67,-53,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-53,-53,-61,-59,-87,-76,-76,-100,-100,16.2,5.4
60,60,-100,-100,-91,-100,-87,-89,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-83,-100,-100,-100,-100,-89,-59,-59,-69,-67,-53,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-58,-57,-61,-59,-100,-79,-80,-100,-100,16.799999999999997,5.4
61,61,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-60,-59,-69,-71,-64,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-56,-56,-59,-59,-100,-79,-80,-100,-100,17.4,5.4
62,62,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-89,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-58,-59,-70,-73,-59,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-57,-57,-62,-100,-100,-77,-79,-100,-100,18.0,5.4
63,63,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-87,-54,-56,-62,-71,-60,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-62,-63,-62,-100,-100,-80,-83,-100,-100,18.599999999999998,5.4
64,64,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-90,-58,-58,-68,-72,-56,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-52,-52,-60,-53,-100,-80,-78,-100,-100,19.2,5.4
65,65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-52,-52,-60,-57,-64,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-64,-64,-69,-100,-100,-71,-71,-100,-100,19.799999999999997,5.4
66,66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-81,-100,-100,-100,-100,-100,-55,-55,-60,-61,-69,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-60,-60,-65,-60,-100,-71,-71,-100,-100,20.4,5.4
